1.030257,-0.002366,0.717144,-0.010592,0.058736,0.115604,0.991501,0.263416,0.044732,0.033918,0.484170,-0.425252,-0.068979,-0.817087,-0.194132,-0.281137,0.566761,-0.083082,0.008472,-0.239719,-0.033946,0.218505,-0.248791,0.770087,-0.644099,0.589909,0.174504,0.195269,0.015222,-0.033719,-0.618849,0.459916,0.437068,-0.212925,0.035521,0.281522
1.081567,-0.004105,0.725516,-0.022893,0.070586,0.111739,0.990963,0.263024,0.084452,0.009274,0.528441,-0.238036,-0.073531,-0.828804,-0.140314,-0.286131,0.590124,-0.022456,-0.015127,-0.265776,-0.013121,0.209746,-0.134449,0.929577,-0.632693,0.494252,0.249738,0.222043,0.004828,0.071107,-0.699813,0.429013,0.350899,-0.269680,0.057626,0.327123
1.137170,-0.004352,0.740437,-0.023864,0.076898,0.104362,0.991275,0.233221,0.094145,-0.013606,0.614377,0.056096,-0.060688,-0.792287,-0.091776,-0.288959,0.548634,0.037403,0.017089,-0.285029,-0.015427,0.212594,0.044172,1.086562,-0.573719,0.419272,0.298999,0.232499,-0.002907,0.195858,-0.781919,0.398110,0.286629,-0.307567,0.064295,0.337031
1.193279,-0.003379,0.754910,-0.013665,0.078089,0.093867,0.992423,0.184316,0.068021,-0.025608,0.718242,0.344906,-0.069290,-0.718502,-0.059665,-0.280094,0.456162,0.083287,0.083934,-0.290888,-0.036962,0.224164,0.248729,1.199413,-0.483415,0.381685,0.301737,0.227174,-0.015579,0.349037,-0.854842,0.335779,0.258607,-0.328464,0.052654,0.306125
1.246901,-0.002426,0.760421,-0.002413,0.077590,0.075691,0.994105,0.126607,0.028169,-0.013271,0.850284,0.413782,-0.112135,-0.664273,-0.028091,-0.241573,0.414036,0.113766,0.131062,-0.271348,-0.056613,0.240873,0.444093,1.244987,-0.382711,0.382375,0.272157,0.200855,-0.032787,0.513090,-0.903946,0.247373,0.286860,-0.335008,0.024790,0.240841
1.298325,-0.000711,0.758431,-0.000718,0.082612,0.044847,0.995572,0.017433,0.011167,0.027784,1.046091,0.287883,-0.151215,-0.648169,0.021200,-0.202622,0.449849,0.117730,0.104206,-0.215103,-0.049597,0.255989,0.629688,1.229167,-0.277438,0.416150,0.225818,0.166584,-0.045019,0.677056,-0.922661,0.149982,0.367837,-0.314255,-0.004344,0.147656
1.348794,0.002849,0.747878,-0.003931,0.087241,0.004934,0.996167,-0.144889,0.076216,0.110427,1.283270,0.094337,-0.127148,-0.671019,0.067659,-0.186367,0.626795,-0.046008,-0.025391,-0.140507,-0.030534,0.277034,0.778935,1.161386,-0.190830,0.481300,0.191219,0.134603,-0.040430,0.834941,-0.922715,0.063065,0.492758,-0.268730,-0.027943,0.036302
1.399511,0.006786,0.730924,-0.002677,0.089238,-0.031844,0.995498,-0.328565,0.172085,0.178082,1.496387,-0.104073,-0.060708,-0.682292,0.110444,-0.145400,0.804467,-0.243150,-0.098619,-0.068141,-0.025644,0.299687,0.867102,1.066207,-0.136956,0.572524,0.147227,0.109607,-0.001265,0.976795,-0.910922,0.009719,0.630518,-0.238252,-0.041262,-0.076196
1.450504,0.010489,0.710410,-0.000402,0.091067,-0.060592,0.994000,-0.532767,0.245868,0.190814,1.637072,-0.271481,0.006556,-0.685808,0.144339,-0.102139,0.970376,-0.426721,-0.126740,-0.013763,-0.030720,0.317424,0.891132,0.950269,-0.116472,0.688874,0.087492,0.091588,0.062367,1.071215,-0.890792,0.006962,0.734563,-0.203884,-0.035662,-0.142759
1.501833,0.013226,0.689688,0.001300,0.094293,-0.083285,0.992054,-0.757308,0.267389,0.159642,1.672051,-0.381374,0.049031,-0.667626,0.171947,-0.062847,1.103157,-0.584174,-0.140901,0.020083,-0.041315,0.330470,0.870307,0.821049,-0.111788,0.814677,0.032333,0.086793,0.137658,1.110218,-0.856012,0.049347,0.800706,-0.168738,-0.025615,-0.163022
